"timeFrom","timeTo","timeSpan","propSharedCellsNotNA","timeFromPropNotNA","timeToPropNotNA","mean","sum","quantile_quant0p05","quantile_quant0p95","prevalence","centroidVelocity","centroidLong","centroidLat","nsCentroidVelocity","nsCentroidLat","ewCentroidVelocity","ewCentroidLong","nsQuantVelocity_quant0p05","nsQuantLat_quant0p05","nsQuantVelocity_quant0p95","nsQuantLat_quant0p95"
-4110,-4080,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4080,-4050,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4050,-4020,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4020,-3990,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3990,-3960,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3960,-3930,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3930,-3900,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3900,-3870,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3870,-3840,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3840,-3810,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3810,-3780,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3780,-3750,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3750,-3720,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3720,-3690,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3690,-3660,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3660,-3630,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3630,-3600,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3600,-3570,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3570,-3540,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3540,-3510,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3510,-3480,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3480,-3450,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3450,-3420,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3420,-3390,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3390,-3360,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3360,-3330,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3330,-3300,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3300,-3270,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3270,-3240,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3240,-3210,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-3210,-3180,30,0.450589225589226,0.451178451178451,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,57.1499925591957,613211.218080465,1008722.81611507,26.1523972488358,1008722.81611507,-50.8150938959598,613211.218080465,29.9,-854623.666069678,12.8800000000124,2698374.42475284
-3180,-3150,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-3150,-3120,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-3120,-3090,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-3090,-3060,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-3060,-3030,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-3030,-3000,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-3000,-2970,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-2970,-2940,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-2940,-2910,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-2910,-2880,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-2880,-2850,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-2850,-2820,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-2820,-2790,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-2790,-2760,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-2760,-2730,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-2730,-2700,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
-2700,-2670,30,0.450589225589226,0.450589225589226,0.450589225589226,0.999986927999925,5352.9300255836,1,1,1,0,613211.218080465,1008722.81611507,0,1008722.81611507,0,613211.218080465,0,-854623.666069678,0,2698374.42475284
